ticker	cik
ufi	0000100726
bglc	0001737523
mav	0001258943
slqt	0001794783
aciu	0001651625
dhy	0001061353
lgi	0001278211
bcml	0001730984
emx	0001285786
astr	0001814329
aray	0001138723
vtn	0000883265
bnnr	0001852332
wve	0001631574
fosl	0000883569
incr	0001857030
seovf	0001491434
tig	0001801754
teaf	0001704299
glt	0000041719
jaqc	0001817868
rose	0001870129
vwe	0001834045
cmrx	0001117480
ft	0000833040
tcfc	0000855874
ccrd	0000320340
opp	0001678130
ctgo	0001502377
immr	0001058811
scor	0001158172
cvgi	0001290900
lazy	0001721741
prpl	0001643953
alpa	0001842939
gdo	0001472341
em	0001834253
ataq	0001841004
cmls	0001058623
blng	0001842384
pfsw	0001095315
wrn	0001364125
frgi	0001534992
hie	0001519505
abgi	0001833764
hil	0001287808
ttsh	0001552800
agil	0001790625
aryd	0001838821
odc	0000074046
cvly	0000806279
dlhc	0000785557
wneb	0001157647
aagh	0001098009
blsa	0001823200
mhld	0001412100
arye	0001852432
fxe	0001328598
ltrx	0001114925
racb	0001819724
emf	0000809708
ngl	0001504461
tbnk	0001447051
nro	0001261166
ikna	0001835579
uoli	0001081834
ocax	0001820175
ram	0001841867
cban	0000711669
nsl	0001093428
clnn	0001822791
ivh	0001568292
cnf	0001733868
riv	0001501072
quad	0001481792
pkoh	0000076282
mfin	0001000209
sppi	0000831547
aif	0001526697
vor	0001817229
frbk	0000834285
bprn	0001913971
amci	0001843724
cloe	0001849058
qsam	0001310527
mlac	0001807594
doma	0001722438
ccai	0001846968
ltch	0001826000
mita	0001847440
evi	0000065312
piivx	0001557265
mrbk	0001750735
aenz	0001572621
nyxh	0001857190
igi	0001462586
bwmn	0001847590
grx	0001391437
nref	0001786248
lcut	0000874396
syn	0000894158
adth	0001838672
fdeu	0001646109
apmi	0001857662
gnln	0001743745
mnsb	0001693577
vect	0001836379
itegy	0001579597
envb	0000890821
wprt	0001370416
ytra	0001516899
rcky	0000895456
bbq	0001021270
mrcc	0001512931
oxsq	0001259429
clsn	0000749647
kvhi	0001007587
ela	0000701719
arec	0001590715
ctxr	0001506251
rani	0001856725
sgii	0001869824
cvm	0000725363
mlp	0000063330
aprn	0001701114
cia	0000024090
rgco	0001069533
glta	0001852767
hnrg	0000788965
voxx	0000807707
camp	0000730255
sbtx	0001671858
atnm	0001388320
gsqb	0001849280
mrmd	0001522767
clvs	0001466301
thca	0001773087
bsl	0001486298
rdw	0001819810
gato	0001517006
prbm	0001848165
metx	0001796514
asps	0001462418
flac	0001828326
pnrg	0000056868
anvs	0001477845
bbxia	0001814974
qk	0001769256
hyw	0001785680
vbf	0000005094
omeg	0001832010
pim	0000830622
opbk	0001722010
wmpn	0001828376
twn	0000804123
isba	0000842517
samg	0001549966
pzc	0001181504
vabk	0001572334
artl	0001621221
bset	0000010329
hoft	0001077688
fenc	0001211583
natr	0000275053
crnt	0001119769
alya	0001734520
ljaq	0001825437
cclp	0001449488
plby	0001803914
psnl	0001527753
free	0001753706
rmbi	0001767837
jatt	0001855644
jof	0000859796
linc	0001286613
basi	0001330016
soph	0001840706
nviv	0001292519
onds	0001646188
true	0001327318
slno	0001484565
mta	0001722606
iber	0001835205
pxs	0001640043
oyst	0001720725
insi	0000030125
phun	0001665300
calb	0001752036
kfs	0001072627
grrb	0001126961
nunz	0000886093
svra	0001160308
pepl	0001873324
mhh	0001437226
flc	0001245648
impl	0001445499
jill	0001687932
dgl	0001383055
rain	0001724979
tdac	0001926599
icvx	0001786255
wimi	0001770088
plbc	0001168455
howl	0001785530
clsk	0000827876
scma	0001863428
adn	0001744494
when	0000943535
cvrx	0001235912
mpa	0000891038
ptrs	0000832090
bwac	0001821146
rex	0000744187
brqs	0001650575
raas	0001804583
tcmd	0001027838
cfnb	0000803016
niq	0001564584
tnya	0001858848
fncb	0001035976
ntp	0000829365
prph	0000868278
nmmc	0001819157
olma	0001750284
esea	0001341170
dmaq	0001857086
mvo	0001371782
mepw	0001627452
kndi	0001316517
dmtk	0001651944
talk	0001803901
eglx	0001854233
blze	0001462056
twin	0000100378
lybc	0000816332
cbh	0001701809
fsfg	0001435508
rdcm	0001016838
nbst	0001831978
sgc	0000095574
enx	0001177162
mbcn	0000836147
cntq	0001847986
spir	0001816017
meoa	0001859310
rcmt	0000700841
tern	0001831363
yj	0001759614
akus	0001722271
cofs	0000803164
ebac	0001841258
bsbk	0001787414
rcel	0001762303
fnwb	0001556727
cctc	0001445109
hyb	0000825345
dhf	0001057861
epsn	0001726126
lion	0001845991
ctrn	0001318484
mcn	0001289868
tals	0001827506
gtii	0000356590
altb	0001642365
spe	0000897802
vntr	0001705682
pwod	0000716605
solo	0001637736
owlt	0001816708
luna	0001239819
ehi	0001228509
emyb	0001449794
smhi	0001690334
mots	0001686850
cmct	0000908311
ide	0001417802
apei	0001201792
jnce	0001640455
kore	0001855457
hurc	0000315374
ccts	0001865861
iva	0001756594
extn	0001635881
dbe	0001383062
pdlb	0001874071
hbb	0001709164
prds	0001822711
nny	0000818850
xl	0001772720
zev	0001802749
ppta	0001526243
sga	0000886136
cwgl	0001562151
ohaa	0001870778
glg	0001556266
infu	0001337013
kulr	0001662684
fpl	0001589420
bcli	0001137883
naz	0000892992
stxs	0001289340
lsac	0001869365
vnja	0001532383
dkdca	0001849380
oprt	0001538716
ardx	0001437402
bene	0001828735
bkkt	0001820302
sj	0001753673
maps	0001779474
mtnb	0001582554
evoj	0001834342
rpid	0001380106
ovly	0001431567
asys	0000720500
mbtc	0001837344
gmda	0001600847
nbtx	0001760854
nlit	0001854963
cik	0000810766
ssss	0001509470
hwbk	0000893847
pbpb	0001195734
brez	0001817640
clls	0001627281
dhac	0001864531
ata	0001825254
rlfty	0001854078
rmti	0001041024
smap	0001863990
smsi	0000948708
rpmt	0001437283
liby	0001880151
ovid	0001636651
kwac	0001823086
glli	0001888734
byrn	0001354866
grcl	0001826492
pays	0001496443
rvsb	0001041368
rocg	0001855447
qipt	0001540013
glq	0001316463
evg	0001287498
heq	0001496749
genc	0000064472
sevn	0001452477
gdnsf	0001771706
bbig	0001717556
iga	0001332943
allt	0001365767
bmaq	0001867757
edtx	0001817153
nrt	0000072633
bgx	0001504234
pono	0001855631
lmst	0001358356
inmb	0001711754
hrbr	0000899394
tmrc	0001445942
sang	0001753368
mmlp	0001176334
oxac	0001861622
fat	0001705012
cps	0001320461
mtry	0001860663
giac	0001853314
sqns	0001383395
tffp	0001733413
qrhc	0001442236
bta	0001343793
issc	0000836690
troo	0001412095
esca	0000033488
atxg	0001650101
dnif	0001059213
winv	0001854463
fatp	0001865045
goro	0001160791
tgvc	0001865191
kldi	0001752474
fet	0001401257
nak	0001164771
avya	0001418100
spok	0001289945
bned	0001634117
adra	0001823584
msc	0001713334
ftco	0001828377
bwg	0001504545
zuus	0001687926
erlff	0001271554
bkgm	0001527383
drrx	0001082038
pebk	0001093672
capr	0001133869
mhf	0000830487
immp	0001506184
rkly	0001852117
srt	0001031029
cdro	0001866782
caas	0001157762
ofs	0001487918
csse	0001679063
amsc	0000880807
ofed	0001501078
fraf	0000723646
sttk	0001680367
jyac	0001824119
crt	0000881787
acp	0001503290
mg	0001436126
jmac	0001874259
utsi	0001030471
tjbh	0001499785
reve	0001853651
bq	0001815021
mtrx	0000866273
ffnw	0001401564
dbp	0001383057
cfbk	0001070680
cdzi	0000727273
mec	0001766368
dbtx	0001656536
amao	0001843656
ehth	0001333493
iti	0000350868
asxc	0000876378
inm	0001728328
glsi	0001799788
smmt	0001599298
snda	0001043000
sach	0001682220
fusn	0001805890
ghl	0001282977
pfmt	0001550695
tsq	0001499832
rndb	0001667161
msd	0000904112
pfd	0000868578
fath	0001836176
glee	0001843248
seel	0001017491
myna	0001850453
avbh	0001443575
snfca	0000318673
eucr	0001822929
aeha	0001869974
aout	0001808997
slgl	0001684693
dmf	0000839122
anix	0000715446
plg	0001095052
avgr	0001506928
lmao	0001831868
sesn	0001485003
fxy	0001353613
ovbc	0000894671
fcco	0000932781
atha	0001620463
dakt	0000915779
eose	0001805077
crmd	0001410098
jhs	0000759866
chn	0000845379
clpr	0001649096
oric	0001796280
otec	0001846809
dmo	0001478102
vsac	0001883983
wndw	0001071840
jfin	0001743102
ebmt	0001478454
fstx	0001566373
mpv	0000831655
banx	0001578987
goco	0001808220
dpls	0000866439
smwpy	0001455634
jpt	0001679033
czwi	0001367859
mymd	0001321834
aty	0001861233
orrcf	0001390352
gldg	0001538847
frla	0001849294
ltrpa	0001606745
hysr	0001481028
bfin	0001303942
mitt	0001514281
dms	0001725134
ngs	0001084991
opof	0000740971
ae	0000002178
aphe	0000855787
scph	0001604950
bctx	0001610820
prax	0001689548
usx	0000923571
arc	0001305168
usdp	0001610682
grnq	0001597846
efsi	0000880641
hear	0001493761
beem	0001398805
vtaq	0001822145
brid	0000014177
fkys	0000737875
finw	0001856365
mram	0001438423
fnch	0001733257
wstg	0000945983
fstr	0000352825
hbio	0001123494
gdlc	0001729997
tmpm	0001823524
wea	0001163792
lark	0001141688
hyfm	0001695295
dlng	0001578453
avhi	0001844507
smid	0000924719
sppp	0001539190
ctrm	0001720161
atxs	0001454789
zepp	0001720446
fmn	0001199004
bgsf	0001474903
nhs	0001487610
trhc	0001651561
xbit	0001626878
frevs	0000036840
prtk	0001178711
fnwd	0000919864
sbfg	0000767405
cpkf	0000847538
jsd	0001509253
infi	0001113148
ifrx	0001708688
cfcx	0001489803
ecf	0000793040
cbat	0001117171
jfu	0001619544
tela	0001561921
pbhc	0001609065
brds	0001861449
vacc	0001828185
adoc	0001824884
rrgb	0001171759
dla	0001101396
cwbc	0001051343
gf	0000858706
sncr	0001131554
cbca	0001554906
celc	0001603454
qh	0001781193
leat	0001456189
tsha	0001806310
eml	0000031107
mlvf	0001550603
tkno	0001850902
mdxh	0001872529
etnb	0001785173
achl	0001830749
gan	0001799332
ivac	0001001902
trx	0001173643
rphm	0001637715
hgtxu	0000862022
fnrn	0001114927
csbr	0000771856
voc	0001505413
cto	0000023795
pfo	0000882071
tglo	0001066684
via	0001606268
agd	0001362481
qoeg	0001439237
flnt	0001460329
alpp	0001606698
cmcl	0000766011
atos	0001488039
cyrn	0001084577
erh	0001279014
mreo	0001719714
gass	0001328919
ltmaq	0001047716
tsat	0001845840
srl	0000016859
kplt	0001785424
szc	0001506488
wulf	0001083301
phx	0000315131
mnp	0000894351
mnts	0001781162
func	0000763907
msac	0001836517
zhybf	0001672886
nanx	0000883107
cxe	0000845606
jhi	0000759828
smlp	0001549922
fora	0001829280
abit	0001095146
kopn	0000771266
axdx	0000727207
inte	0001850262
ffmgf	0001641229
nim	0000890119
tggi	0001891791
sotk	0000806172
cbfv	0001605301
pai	0000075398
cgo	0001285650
ctg	0000023111
xyf	0001725033
ubfo	0001137547
evlo	0001694665
rdi	0000716634
vra	0001495320
seznl	0001662991
chmi	0001571776
pflc	0001093728
pvl	0001520048
ribt	0001063537
litb	0001523836
kf	0000748691
lbao	0001586452
pdsb	0001472091
phd	0001305767
vate	0001006837
mgf	0000811922
sfbc	0001541119
cybn	0001833141
gdl	0001378701
sirc	0001756704
gnss	0000924383
lax	0001847846
gau	0001377757
fvam	0001823465
unb	0000706863
alzn	0001677077
gwso	0001430300
lee	0000058361
rcat	0000748268
sunw	0001172631
intg	0000069422
enz	0000316253
armc	0001415813
sbi	0000882300
jg	0001737339
asrt	0001808665
pcx	0001855751
nnbr	0000918541
dcf	0001627854
xnet	0001510593
prof	0001628808
ctmx	0001501989
irnt	0001777946
advm	0001501756
mnov	0001226616
dit	0000928465
krmd	0000704440
nkg	0001177219
very	0001575434
enob	0001527728
cydvf	0001394039
nine	0001532286
prt	0001724009
pwfl	0001774170
ckpt	0001651407
galt	0001133416
flxs	0000037472
rbkb	0001751783
cphc	0001672909
xspa	0001410428
ntic	0000875582
asur	0000884144
utgn	0000832480
pcyg	0000050471
nxtc	0001661059
prov	0001010470
silef	0001545224
imux	0001280776
rmi	0001746967
iaf	0000779336
prtg	0001095435
pbyi	0001401667
nmt	0000897419
vrca	0001660334
bcv	0000009521
ihd	0001496292
lptx	0001509745
hmnf	0000921183
cue	0001645460
csbb	0000880417
kxin	0001713539
duo	0001750593
fixx	0001661998
sup	0000095552
fbio	0001429260
ih	0001814423
rrts	0001440024
mgta	0001690585
mynz	0001874252
enbp	0001437479
afbi	0001823406
gmgi	0001437925
ship	0001448397
jdvb	0000866643
crkm	0001700357
trtk	0001560905
tast	0000809248
clay	0001855467
bgi	0001179821
nuvr	0000071557
fxnc	0000719402
cmtv	0000718413
fosyf	0001336835
btbt	0001710350
rfm	0001790177
cdxc	0001386570
qnbc	0000750558
dtil	0001357874
earn	0001560672
exd	0001480999
elmd	0001488917
fthm	0001753162
asmb	0001426800
gcv	0000845611
ghm	0000716314
wejo	0001864448
gdrzf	0001072725
pirs	0001583648
mntx	0001302028
aaic	0001209028
swz	0000813623
smts	0001705259
lgvn	0001721484
epix	0001633932
pavm	0001624326
npce	0001528287
cadl	0001841387
canb	0001509957
azyo	0001708527
vcif	0001517767
fcrd	0001464963
reph	0001588972
vrdr	0001506929
eaco	0000784539
fpocf	0001177439
ggz	0001585855
enlv	0001596812
move	0001734750
evf	0001070732
hson	0001210708
farm	0000034563
strt	0000933034
ds	0001175483
bhse	0001759186
fonr	0000355019
bfgx	0001741257
ksm	0000846596
ubcp	0000731653
life	0001339970
gnta	0001838716
watt	0001575793
fdoc	0001459188
bdtx	0001701541
sy	0001758530
codx	0001692415
ipa	0001715925
bnix	0001845942
jemd	0001708261
pni	0001170311
mays	0000054187
hnw	0001388126
gth	0001782594
acu	0000002098
dtii	0001533357
ueec	0001096938
pfx	0001490349
hhs	0000045919
expr	0001483510
cmt	0001026655
tcrr	0001750019
mpir	0000815577
whg	0001165002
pcti	0001057083
vgi	0001528811
slng	0001043186
pxlw	0001040161
axr	0000006207
jls	0001472215
hsto	0001383701
ecrp	0001696898
mgyr	0001337068
lway	0000814586
knit	0001696195
fcap	0001070296
alot	0000008146
foa	0001828937
htoo	0001819794
gsmg	0001738758
cizn	0001075706
bixt	0001445815
lake	0000798081
cmu	0000809844
bksc	0001007273
oily	0001367408
ebon	0001799290
thm	0001134115
mict	0000854800
yrd	0001631761
vhc	0001082324
idba	0001824036
mcag	0001859035
intt	0001036262
itp	0001358190
curi	0001776909
sfdl	0000818677
szsmf	0001548536
cen	0001576340
ftk	0000928054
gramf	0001876945
ggrou	0001489874
aneb	0001815974
mpvdf	0001004530
augg	0001448597
acr	0001332551
cidm	0001173204
tour	0001597095
miro	0001527096
cgen	0001119774
asre	0001231339
gceh	0000748790
ariz	0001882078
pasg	0001787297
inkt	0001840229
yq	0001821468
tpz	0001408201
nobh	0000072205
ped	0001141197
brag	0001867834
emcf	0000858800
inod	0000903651
augx	0001769804
cjjd	0001856084
aubn	0000750574
gfgy	0001181749
hcwb	0001828673
dex	0001396167
armp	0000921114
chra	0001730346
nmi	0000830271
glv	0001288795
xlo	0001840233
gnt	0001438893
oiim	0001095348
ncmi	0001377630
qmco	0000709283
cih	0001749797
viot	0001742770
gree	0001844971
nsrpf	0001536674
glu	0001282957
clgn	0001631487
uph	0001770141
pnckf	0000877019
elym	0001768446
bcrd	0001496690
pmhg	0001586454
dare	0001401914
hrtg	0001598665
hypr	0001833769
nxc	0000885732
cntb	0001835268
pgz	0001557523
hiti	0001847409
iobt	0001865494
occi	0001716951
ctso	0001175151
cris	0001108205
qubt	0001758009
airg	0001272842
ocx	0001642380
orn	0001402829
pgp	0001318025
stcn	0000914712
ffbw	0001787384
cull	0001845799
intz	0000736012
pbts	0001754323
nms	0001607997
mogo	0001602842
sqz	0001604477
agfs	0001592016
fmbm	0000740806
srv	0001400897
lchd	0001715433
tlsa	0001723069
irme	0001839133
dtf	0000879535
bfnh	0001310488
mfd	0001276469
pfbx	0000770460
ipwr	0001507957
ulbi	0000875657
mugh	0001746119
trvi	0001563880
lvo	0001491419
spk	0001848097
gnpx	0001595248
ncna	0001709626
quik	0000882508
byfc	0001001171
ntz	0000900391
lmb	0001606163
sybx	0001527599
bcel	0001532346
inzy	0001693011
snd	0001529628
clsd	0001539029
cptp	0000202947
lkco	0001487839
iso	0001615055
lqmt	0001141240
fvti	0001626745
pme	0001517130
apcx	0001070050
pyxs	0001782223
mtbc	0001582982
cyt	0001662244
vnce	0001579157
ap	0000006176
mesa	0000810332
gbrg	0001822792
stim	0001227636
lyra	0001327273
tcrx	0001783328
blrx	0001498403
tedu	0001592560
mchx	0001224133
bsga	0001853084
rmo	0001757932
vtvt	0001641489
iae	0001385632
cmpo	0001823144
xgn	0001274737
novv	0001858028
pte	0001076682
usas	0001286973
job	0000040570
emkr	0000808326
juvf	0000714712
isdr	0000843006
hhgc	0001822886
auid	0001534154
wrap	0001702924
lsbk	0001341318
triq	0001514056
virc	0000751365
pphp	0001863460
pafo	0001858414
lucd	0001799011
bmtx	0001725872
gstx	0001497649
dila	0001843608
ppih	0000914122
crawa	0000047307
aspa	0001854583
znog	0001131312
mcaf	0001853774
flgc	0001790169
lnkb	0001756701
lbti	0001384135
vrar	0001854445
lfmd	0000948320
blgo	0000880242
pkkw	0001657642
lbph	0001832168
nvno	0001661053
ccm	0001472072
atto	0001606457
naii	0000787253
foxw	0001829999
evok	0001403708
essc	0001760683
rvp	0000946563
aqb	0001603978
cev	0001074692
refr	0000793524
vbfc	0001290476
crdl	0001702123
cei	0001309082
igny	0001834645
gsit	0001126741
bafn	0001649739
axla	0001633070
sund	0001171838
mpac	0001841993
arkr	0000779544
jeq	0000866095
freq	0001703647
fuv	0001558583
klxe	0001738827
tzoo	0001133311
oncy	0001129928
edf	0001501103
pnf	0001140410
laaa	0001848000
lghl	0001806524
hexo	0001690947
jhaa	0001753217
gp	0001584547
lumo	0001126234
ptbs	0000925173
srzn	0001824893
gpco	0001841209
sldb	0001707502
pdex	0000788920
mcae	0001853775
crdf	0001213037
clst	0001849867
acrhf	0001762359
lov	0001705338
lhdx	0001652724
usap	0000931584
zenv	0001836934
cwbhf	0001750155
tcbc	0001850398
bcow	0001847360
erdcf	0001398972
pcf	0000810943
vlt	0000846671
sfe	0000086115
dpsi	0001505611
scyx	0001178253
lngb	0001602706
drio	0001533998
ivda	0001397183
mrzm	0001413754
aaoi	0001158114
strm	0001008586
sal	0001060219
hnna	0001145255
hcmc	0000844856
ahg	0001702318
icmb	0001578348
bolt	0001641281
bmtm	0001568385
fhld	0001386044
rail	0001320854
asrv	0000707605
ibio	0001420720
ncsm	0001692427
aeye	0001362190
dyai	0001213809
gaia	0001089872
trrb	0001498232
areb	0001648087
meip	0001262104
nls	0001078207
ttp	0001526329
koss	0000056701
hofv	0001708176
crym	0001533030
sbev	0001553788
vtsi	0001085243
oss	0001394056
gifi	0001031623
cxh	0000847411
bway	0001505065
lgl	0000061004
brlt	0001866757
klr	0001719489
scx	0000093676
sft	0001762322
bnox	0001191070
bvfl	0001302387
loan	0001080340
rfil	0000740664
akba	0001517022
viri	0001818844
ades	0001515156
vihd	0001676580
brli	0001787518
ear	0001719395
eq	0001746466
drrsf	0001421570
boxd	0001828672
cga	0000857949
ddf	0000896923
staf	0001499717
imra	0001672619
fsea	0001769267
glxz	0000013156
gtbp	0000109657
mmnff	0001776932
acba	0001844389
bivi	0001580149
bfi	0001723580
hfbl	0001500375
vena	0001800392
bnet	0000875729
icad	0000749660
wscrf	0000795800
wfcf	0001360565
cbkm	0001006830
apto	0000882361
eyen	0001682639
lkcru	0001156174
ruby	0001709401
dnay	0001850079
bstg	0001563665
turn	0000893739
benh	0001568139
adag	0001818838
cbio	0001124105
pesi	0000891532
gsvrf	0000865400
aqms	0001621832
ortx	0001748907
glto	0001800315
mktw	0001805651
imnm	0001472012
kffb	0001297341
aame	0000008177
snse	0001829802
nbw	0001178840
geos	0001001115
srax	0001538217
vgz	0000783324
bhat	0001759136
gmtx	0001816736
dsp	0001828791
ktel	0000845819
jrsh	0001696558
crws	0000025895
surf	0001718108
imv	0001734768
jwel	0001805594
abti	0001442999
lvtx	0001840748
tatt	0000808439
self	0001031235
nh	0001566469
ccel	0000862692
lrmr	0001374690
hgbl	0000849145
inuv	0000829323
fusb	0000717806
surg	0001392694
cxdo	0001075736
nmtr	0001551986
vlns	0001859902
ibtn	0001379329
uptd	0001844417
mack	0001274792
invu	0000862651
lft	0001547546
iccc	0000811641
ndp	0001547158
rwlk	0001607962
bwen	0001120370
botj	0001275101
prqr	0001612940
fam	0001302624
aacg	0001420529
jroof	0001602380
rnlx	0001811115
iroq	0001514743
tc	0001743340
pnpl	0001654672
jmm	0000838131
agba	0001769624
ug	0000101295
buks	0000015847
rtto	0001646576
bysi	0001677940
most	0001113513
optt	0001378140
bmbn	0000804563
rskia	0000084112
mdwt	0000355379
lnsr	0001320350
algs	0001799448
aud	0001067837
awh	0000926617
xtnt	0001453593
ntip	0001065078
stg	0001723935
coda	0001334325
qyouf	0001650287
asnb	0001011060
ltrn	0001763950
mlss	0000855683
asm	0000316888
frd	0000039092
geg	0001831096
buuz	0001174891
seed	0001321851
culp	0000723603
grcy	0001768910
nm	0001333172
hty	0001396502
chkr	0001524769
fotb	0001099668
esoa	0001357971
gkin	0001509786
gwsn	0001592603
mfon	0001447380
nick	0001000045
asgi	0001793855
nwpp	0001163389
tmdi	0000840551
dqws	0001652561
bkrrf	0001699906
idn	0001040896
cuii	0001512927
link	0000828146
pmcb	0001157075
mbio	0001680048
hwin	0001632081
salm	0001050606
apm	0001734005
nyc	0001595527
flux	0001083743
shmp	0001465470
sera	0001534969
apt	0000884269
neon	0000087050
snpx	0001571934
fury	0001514597
eton	0001710340
aihs	0001711012
tmgi	0001434601
derm	0001867066
rgs	0000716643
icch	0001681903
reemf	0001419806
vapo	0001253176
plx	0001006281
eng	0000933738
tren	0001740797
harp	0001708493
feim	0000039020
dxr	0000027367
shwz	0001622879
lrfc	0001571329
indo	0001757840
ectm	0001487798
vfl	0000895574
clev	0001414382
asln	0001722926
opnt	0001385508
ozsc	0001679817
cee	0000860489
aurx	0001091596
izea	0001495231
janl	0001133062
aqst	0001398733
